text,label
PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),0
"交房即收租！平度新城核心20-900平百万级财富珍藏，年收益可超9％,包租包回购！零风险，抗通胀，高回报，全城抢购中82303333",1
您好！您已成功取消手机桌面助理业务，如为收费业务次月起不再收取费用；如退订了年包或半年包等业务，按照业务规则，在年包或半年包有效期内可再次订购使用。中国移动,0
欧兑美1.2887涨0.0048.美兑日102.25跌0.96道指15335.28跌19.12恒指23493.03涨410.35伦电铜7388.5涨78.5因美元下跌.伦电铝1862涨7伦电铅2041.25涨27.25伦电锌1855.25涨13.5. 07原油96.93涨0.64因美元下跌.美黄金1384.1涨19.4受空头回补提振.美白银22.582涨0.23 .美豆1464.4涨16近月合约因美国供应紧张飙升.豆油49.20跌0.32.美玉米649.4跌3.2. 因玉米种植活跃.美麦685.2涨2受助于空头回补.美棉85.78跌0.63因对棉花种植延迟的忧虑缓解.美糖16.81跌0.08因巴西甘蔗压榨势头强劲.美稻米15.175跌0.06.中大期货杭州研究院.【浙江中大期货】,1
内环核心做房东，65平全能两房不限购【升龙城】700亩大社区，BRT/地铁/学府旁双气华宅，珍藏房源钜惠倒计时55619999【升龙】,1
PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,1
尊敬的客户：您好！5月6日至5月8日，我行将销售国家开发银行2014年第十二期金融债券，期限1年，票面利率4.50％，100元起购。我行电子银行渠道和境内营业网点均可办理，限额销售、先购先得、欢迎认购。具体信息可登录工行网站、网上银行或手机银行客户端查看，或垂询95588及营业网点。 【工商银行】,0
来北住户：        今日下午，国美电器龙德店为来北住户举办团购专场。特价商品最低至3折，并可参加免费抽金条，电话84810827【天通苑国美】,1
银行业金融知识宣传服务月提示您：培养正确金钱观念，塑造良好理财习惯；广学银行知识，依法维护权益；理财非储蓄，了解要仔细；用卡安全需牢记，金融欺诈须警惕。【工商银行】,0
专业数字监控、防盗、LED屏、广告群发，月底优惠进行到底凡凭短信合作商家可享受9折优惠！及赠送区域广告宣传！梁经理：13318738307,1
Lol boo I was hoping for a laugh,0
【猎聘网】猎聘秘书台:您17:17未接到猎头张云娟(ID号:LT2072119)的来电58699840，您可回电或登录网站联系。,0
酷优惠上线啦！8000款优惠产品，定位搜索身边优惠信息，收藏后离线也能用，酷优惠，掌中的省钱神器！下载：  http://t.cn/zTOO2PZ,1
您好，【MF8149杭州-北京】延误。预计起飞时间23:30，由于航空公司会随时调整，建议您按照原值机时间前往机场办理值机手续。。实时了解航班动态请点击 http://m.ctrip.com/m/c86 下载携程旅行客户端。【携程网】如需屏蔽，回复0000,0
"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",0
"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",1
您好！截至到2014年10月19日13时10分，您定制的（1）动感地带11元网聊套餐，短信剩余22条，数据流量剩余20.0MB，本地闲时流量剩余100.0MB，感谢您的使用。查流量、查话费、办业务、优惠早知道！就用“北京移动”手机客户端。点击下载： http://mobilebj.cn/ 中国移动,0
I.ll post her out l8r. In class,0
"""5寸3G之旅 有沃更精彩""即日起至6月30日,通过手机拍摄风土人情和自然风光题材图片并上传即有机会赢取iPad Mini,酷派手机等奖品.详情 http://ah.wo.com.cn",1
qxdx100,0
现房不等人！卖完就绝版！本周特惠房买一层送一层！永安新城家园东区65万得180㎡顶层复式，超大露台，独享空中美景！88993666/999,1
美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgi/M5LIM,1
尊敬的客户，您已从360手机卫士成功购买10元100M联通国内3G流量包产品。该业务将于24小时内生效。详询10010.,0
成南【双铁站铺王】总价15万起！5年稳收近10万！全.满.租，买就收！全临街，金口岸！全产权，高增值！抢占热线：4000788877【成投】,1
"That's good, because I need drugs",0
You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,1
"110-200坪超优户|型,限时2当4万，墅级园林，成熟学区房！优|惠再度来袭！火|热推|售中4006927890【融科钧廷】",1
I not at home now lei...,0
One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,0
26-28日康佳彩电提前放价，挑战五一最低价！55寸智能超薄3D直降2000，58寸LED仅5399南山康佳集团正门26606073【康佳】,1
你好：我公司可向外优惠代开发票，如：商业，服务业，建筑业，17增值税等。验证后付款。联系：13538208408林生,1
财富收盘版：指数今日出现技术性反弹符合早盘提示，然量能配合明显不足。故反弹为仓重者逢高减仓良机。投资建议仅供参考。【招商证券】,0
好消息：锦绣.紫荆城8万元给你一个舒适的家，百合苑清盘特价房3200元/㎡起（仅6套），敬请咨询2340666、2350999,1
"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",0
（2/2）或点击http://fancy.189.cn/portal/bill/1591485/1962874 查看,1
探秘中国唯一核武器生产单位[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mfe/VBsjK,1
尊敬的客户，从即日起至9月27号，点击 http://pai.189.cn 安装天翼爱拍拍，参加中国电信“美丽中国，翼览无余”广东站手机摄影大赛，即有机会赢取泰国双飞游、天翼手机等大奖，赶紧行动吧！详情请登陆 gd10002.cn 。中国电信广东天翼客户俱乐部,1
验证码：757585。您即将使用尾号2511卡，消费268.00元，商家：京东商城【快钱】,0
嘎嘎嘎,0
Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,0
天然艺墅请你做农场主！你摘菜我买单！5月26日1039电台主播带你体验田园时光，当天起买艺墅即得400斤有机蔬菜！报名热线6536888,1
现价快速买进002668奥马电器，庄家洗盤结束，有内幕重组消息！机构稍后将扫货进场打涨停，明日开盤将涨停！现价快速提前买进！【财富道】,1
青年新城，绝 版地块、绝 版价 格，首 付12万月 供1200元。火 爆排 号，圆您平民北京梦！电 话4000089803,1
I can ask around but there's not a lot in terms of mids up here,0
急用钱 找我们 中国平安助您轻松获得无抵 押免担 保 贷 款，利 息 低 最快一天到账，详情请咨询张经理：15913334830【中国平安】,1
支付宝用户专享，三星、华为、iPhone5折上折，购机即送300M流量卡，快来点击 hb.189.cn/517 更多惊喜！【支付宝】,1
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,1
"尊敬的客户：欢迎您来到渤海之滨天津,如需帮助请拨打客服热线10010或登录 www.10010.com,优惠订购机票酒店请拨打116114，",0
"HR王琦楠（15201211399)希望加您为飞信好友:你好，我是HR王琦楠""同意回复Y",0
You have 1 new message. Please call 08718738034.,1
【滴滴打车】(7816)滴滴打车验证码,0
纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mha/QRRsl,1
腾达电器17-19日节能补贴最后一波，最高补贴50！小电满799送压力锅。存100送价值1888元大礼包！询8232900【腾达电器】,1
【阿里巴巴】姜燕北，您好！请于2014-08-21 16:30到杭州-西溪园区参加阿里巴巴集团B2C高端职位职位的面试，面试地址详细信息如下：杭州市余杭区文一西路969号。 详情请见邮件。阿里巴巴集团招聘组,0
【国信-紫云臺】五一哪里去？紫云臺风筝DIY邀您参加！福州路，地铁旁景观楼王，90~130平二居三居，总有一款适合您，详询88973666,1
首届家庭装潢设计大展，明日将于福州路655号黄浦图书馆2楼盛世开幕，届时请携入场券参展，到场享多重好礼。4000905858【装潢设计展】,1
把笑容挂在脸上，让快乐尽情飞翔，让甜蜜停留心房，让烦恼忧愁下岗，让幸福成为永恒，让健康平安护航，让好运围绕身旁，祝永远幸福安康！,0
Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,0
生意贷.信用贷.抵 押贷.企业经营贷.本地村民贷，银行下款，银行利率，一站式服务，欢迎来电13825289685(张经理）请保留备用【融资】,1
ÌÏ wait 4 me in sch i finish ard 5..,0
【如风达】您好，您的小米订单将由快递员张苏辉 13321196323 今日为您送达，微信首推多客服在线查单功能，方便快捷，即刻体验吧！,0
"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",1
本周六澳大利亚永久产权房产全球首发，到场即限额送折扣及精美礼品，无遗产税房产税，包租。福田香格里拉三楼江苏厅4008223633【易丰集团】,1
Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,1
崇尚百货友谊店25-26日全场工厂价冰点让利:夏款1元起换算，运动休闲低折惠，化妆品满百减，美特斯邦威低至5折/素图低至3.8折【崇尚百货】,1
How much are we getting?,0
【支付宝】897428（支付宝短信校验码，请勿泄露），需要你进行身份校验。如非本人操作，请致电95188。,0
Hello madam how are you ?,0
"尊敬的客户您好，我行于5月16日至20日，发售家易通理财产品（非保本,浮动收益型），期限38天，收益率4.15，欢迎家易通刷卡机客户购买，详情85573610[义乌交行]",1
客户端充值需绑定淘宝账号，点击http://my.m.taobao.com/s.do?k=0a20404a9ba9dd1d【淘宝网】,1
"【去哪儿网】准备前往机场了?赶紧使用去哪儿接送机服务吧!选准点达车队,爽约赔您钱,点击http://d.qunar.com/3OBjG1 试试吧!",0
What Today-sunday..sunday is holiday..so no work..,0
"""【中传视讯】“原来”的手机号绑定验证码为16:50:09",0
我办公室在济南市经十东路与奥体中路路口西北角鲁商国奥城（省高级人民法院东临）六号楼十八层大正泰和律师事务所1813房间，办公电话；86569148,1
2013白云区地王又创新高！白云新城最后价格洼地，地铁旁精装现楼【都市品格】40席单位限时抢购！周末看房送油卡36006088[广东房产],1
您好！您当前的WLAN账号下有多个终端在线，请注意保管您的WLAN账号信息。中国移动,0
亲爱的宽【墅】我吧！我在金沙国际为您准备了礼品盒：大开间10.8m、短进深9.8m，方正通透极有魅力的双水双气生活7915777【金沙国际】,1
濮麦中的高产状元，品质中的优选好种子，抗冻、抗寒的顶尖级小麦，还数濮麦26。因它在田间的长势表现，农民口中的好种子，深得农民群众的喜爱和专家的肯定。机会就在你眼前大家还在等什么？详情联系：400-6851-828赵经理【神农种业】,1
